ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	[Gender]Value	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	AOI[1]Hit	AOI[2]Hit	AOI[3]Hit	AOI[4]Hit	AOI[ 5]Hit	AOI[ 6]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									79241	11:17:46.894	1167615600205481																92		Fixation	616	928	211	0	1	0	0	0	0	2122	868	252	938	209	903	230	903	230	109.55	104.43	118.36	109.87	113.96	107.15	134.26	270.38	460.48	189.97	266.67	451.56					524.95	524.95	3.55	3.69	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									79275	11:17:46.929	1167615600240102																92		Fixation	616	928	211	0	1	0	0	0	0	2123	871	246	916	205	893	225	893	225	109.84	105.18	115.52	110.41	112.68	107.80	136.97	271.58	463.18	192.60	267.39	454.03					527.94	527.94	3.51	3.71	0	0				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									79311	11:17:46.965	1167615600275751																		Unclassified	14788			0	0	0	0	0	0	2124																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									79347	11:17:47.001	1167615600311928																		Unclassified	14788			0	0	0	0	0	0	2125																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									79373	11:17:47.027	1167615600338224																		Unclassified	14788			0	0	0	0	0	0	2126																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									79401	11:17:47.054	1167615600365464																		Unclassified	14788			0	0	0	0	0	0	2127																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									79427	11:17:47.081	1167615600392137																		Unclassified	14788			0	0	0	0	0	0	2128																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									79455	11:17:47.109	1167615600419648																		Unclassified	14788			0	0	0	0	0	0	2129																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									79483	11:17:47.137	1167615600447988																		Unclassified	14788			0	0	0	0	0	0	2130																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									79513	11:17:47.166	1167615600477328																		Unclassified	14788			0	0	0	0	0	0	2131																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									79542	11:17:47.196	1167615600507180																		Unclassified	14788			0	0	0	0	0	0	2132																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									79573	11:17:47.226	1167615600537310																		Unclassified	14788			0	0	0	0	0	0	2133																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									79603	11:17:47.257	1167615600567613																		Unclassified	14788			0	0	0	0	0	0	2134																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									79633	11:17:47.287	1167615600598176																		Unclassified	14788			0	0	0	0	0	0	2135																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									79664	11:17:47.318	1167615600628916																		Unclassified	14788			0	0	0	0	0	0	2136																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									79695	11:17:47.349	1167615600659730																		Unclassified	14788			0	0	0	0	0	0	2137																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									79726	11:17:47.379	1167615600690465																		Unclassified	14788			0	0	0	0	0	0	2138																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									79756	11:17:47.410	1167615600721169																		Unclassified	14788			0	0	0	0	0	0	2139																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									79801	11:17:47.455	1167615600765849																		Unclassified	14788			0	0	0	0	0	0	2140																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									79846	11:17:47.500	1167615600810546																		Unclassified	14788			0	0	0	0	0	0	2141																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									79891	11:17:47.544	1167615600855156																		Unclassified	14788			0	0	0	0	0	0	2142																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									79935	11:17:47.589	1167615600899814																		Unclassified	14788			0	0	0	0	0	0	2143																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									79980	11:17:47.634	1167615600944496																		Unclassified	14788			0	0	0	0	0	0	2144																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									80019	11:17:47.672	1167615600983332																		Unclassified	14788			0	0	0	0	0	0	2145																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									80063	11:17:47.717	1167615601027963																		Unclassified	14788			0	0	0	0	0	0	2146																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									80108	11:17:47.762	1167615601072664																		Unclassified	14788			0	0	0	0	0	0	2147																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									80153	11:17:47.806	1167615601117276																		Unclassified	14788			0	0	0	0	0	0	2148																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									80197	11:17:47.851	1167615601161914																		Unclassified	14788			0	0	0	0	0	0	2149																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									80241	11:17:47.894	1167615601205287																		Unclassified	14788			0	0	0	0	0	0	2150																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									80278	11:17:47.932	1167615601242797																		Unclassified	14788			0	0	0	0	0	0	2151																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									80322	11:17:47.975	1167615601286166																		Unclassified	14788			0	0	0	0	0	0	2152																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									80365	11:17:48.019	1167615601329525																		Unclassified	14788			0	0	0	0	0	0	2153																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									80408	11:17:48.062	1167615601372815																		Unclassified	14788			0	0	0	0	0	0	2154																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									80452	11:17:48.105	1167615601416176																		Unclassified	14788			0	0	0	0	0	0	2155																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									80495	11:17:48.149	1167615601459513																		Unclassified	14788			0	0	0	0	0	0	2156																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									80533	11:17:48.186	1167615601497076																		Unclassified	14788			0	0	0	0	0	0	2157																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									80576	11:17:48.230	1167615601540414																		Unclassified	14788			0	0	0	0	0	0	2158																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									80619	11:17:48.273	1167615601583711																		Unclassified	14788			0	0	0	0	0	0	2159																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									80662	11:17:48.316	1167615601626993																		Unclassified	14788			0	0	0	0	0	0	2160																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									80706	11:17:48.360	1167615601670369																		Unclassified	14788			0	0	0	0	0	0	2161																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									80750	11:17:48.403	1167615601714101																		Unclassified	14788			0	0	0	0	0	0	2162																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									80788	11:17:48.441	1167615601752080																		Unclassified	14788			0	0	0	0	0	0	2163																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									80826	11:17:48.480	1167615601790883																		Unclassified	14788			0	0	0	0	0	0	2164																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									80863	11:17:48.517	1167615601827557																		Unclassified	14788			0	0	0	0	0	0	2165																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									80909	11:17:48.562	1167615601873072																		Unclassified	14788			0	0	0	0	0	0	2166																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									80946	11:17:48.600	1167615601910415																		Unclassified	14788			0	0	0	0	0	0	2167																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									81022	11:17:48.676	1167615601986375																		Unclassified	14788			0	0	0	0	0	0	2168																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									81059	11:17:48.713	1167615602023682																		Unclassified	14788			0	0	0	0	0	0	2169																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									81116	11:17:48.770	1167615602080924																		Unclassified	14788			0	0	0	0	0	0	2170																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									81154	11:17:48.808	1167615602118286																		Unclassified	14788			0	0	0	0	0	0	2171																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									81205	11:17:48.859	1167615602169342																		Unclassified	14788			0	0	0	0	0	0	2172																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									81242	11:17:48.896	1167615602206664																		Unclassified	14788			0	0	0	0	0	0	2173																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									81295	11:17:48.949	1167615602259396																		Unclassified	14788			0	0	0	0	0	0	2174																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									81340	11:17:48.993	1167615602304081																		Unclassified	14788			0	0	0	0	0	0	2175																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									81384	11:17:49.038	1167615602348742																		Unclassified	14788			0	0	0	0	0	0	2176																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									81429	11:17:49.083	1167615602393356																		Unclassified	14788			0	0	0	0	0	0	2177																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									81474	11:17:49.127	1167615602437965																		Unclassified	14788			0	0	0	0	0	0	2178																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									81513	11:17:49.166	1167615602476920																		Unclassified	14788			0	0	0	0	0	0	2179																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									81557	11:17:49.211	1167615602521615																		Unclassified	14788			0	0	0	0	0	0	2180																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									81602	11:17:49.256	1167615602566223																		Unclassified	14788			0	0	0	0	0	0	2181																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									81647	11:17:49.300	1167615602610867																		Unclassified	14788			0	0	0	0	0	0	2182																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									81691	11:17:49.345	1167615602655553																		Unclassified	14788			0	0	0	0	0	0	2183																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									81730	11:17:49.384	1167615602694300																		Unclassified	14788			0	0	0	0	0	0	2184																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									81769	11:17:49.423	1167615602733424																		Unclassified	14788			0	0	0	0	0	0	2185																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									81808	11:17:49.462	1167615602772168																		Unclassified	14788			0	0	0	0	0	0	2186																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									81847	11:17:49.501	1167615602811320																		Unclassified	14788			0	0	0	0	0	0	2187																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									81886	11:17:49.539	1167615602850068																		Unclassified	14788			0	0	0	0	0	0	2188																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									81928	11:17:49.582	1167615602892724																		Unclassified	14788			0	0	0	0	0	0	2189																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									81967	11:17:49.621	1167615602931452																		Unclassified	14788			0	0	0	0	0	0	2190																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									82006	11:17:49.660	1167615602970571																		Unclassified	14788			0	0	0	0	0	0	2191																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									82045	11:17:49.699	1167615603009240																		Unclassified	14788			0	0	0	0	0	0	2192																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									82089	11:17:49.742	1167615603052903																		Unclassified	14788			0	0	0	0	0	0	2193																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									82127	11:17:49.781	1167615603091676																		Unclassified	14788			0	0	0	0	0	0	2194																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									82172	11:17:49.826	1167615603136680																		Unclassified	14788			0	0	0	0	0	0	2195																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									82217	11:17:49.870	1167615603180776																		Unclassified	14788			0	0	0	0	0	0	2196																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									82337	11:17:49.991	1167615603301437																		Unclassified	14788			0	0	0	0	0	0	2197																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									82381	11:17:50.035	1167615603345629																		Unclassified	14788			0	0	0	0	0	0	2198																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									82426	11:17:50.079	1167615603389802																		Unclassified	14788			0	0	0	0	0	0	2199																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									82470	11:17:50.124	1167615603434113																		Unclassified	14788			0	0	0	0	0	0	2200																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									82509	11:17:50.162	1167615603472908																		Unclassified	14788			0	0	0	0	0	0	2201																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									82548	11:17:50.202	1167615603512104																		Unclassified	14788			0	0	0	0	0	0	2202																			-8.38										4	4				
9/25/2014	3.2.2	ISPY	New test	ISPY07	Female	ISPY07	9/25/2014	201727	1920 x 1080	I-VT filter	Screen Recordings (1)	0	0	1920	1080									82587	11:17:50.240	1167615603550843																		Unclassified	14788			0	0	0	0	0	0	2203																			-8.38										4	4				
